raw_run,filling_scheme,filling_config,fillno,energy,intensity_per_bunch,mu,interacting_bunches,noninteracting_bunches_beam_1,noninteracting_bunches_beam_2,interaction_trigger,rate,beam_empty_trigger,empty_empty_trigger,muon_trigger,high_multiplicity_trigger,emcal_trigger,calibration_trigger,quality,muon_quality,comment,changedon,changedby,field_value,field_message,aco_value,aco_message,ad0_status,ad0_message,emc_value,emc_message,fmd_value,fmd_message,hlt_status,hlt_message,hmp_value,hmp_message,mch_status,mch_message,mtr_value,mtr_message,phs_value,phs_message,pmd_status,pmd_message,spd_value,spd_message,sdd_value,sdd_message,ssd_value,ssd_message,tof_value,tof_message,tpc_value,tpc_message,trd_value,trd_message,t00_value,t00_message,v00_value,v00_message,zdc_value,zdc_message,hlt_mode_value,hlt_mode_message, xxx
297366,421,75_150ns_733Pb_733_702_468_42bpi_20inj,7485,6369,,,702,31,31,430435,145.81131,,,811356,,,,,,,1589787619,mbroz,1,- -,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,6,All ok,-1000,Not set,-1000,Not set,-1000,Not set,3,PRE OK. Problem with DDL of CPV.,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,3,C
297363,421,75_150ns_733Pb_733_702_468_42bpi_20inj,7485,6369,,,702,31,31,427694,166.2885,,,732507,,,,,,,1589787619,mbroz,1,- -,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,6,All ok,-1000,Not set,-1000,Not set,-1000,Not set,3,PRE OK. Problem with DDL of CPV.,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,3,C
297336,417,100_150ns_648Pb_620_619_52_36bpi_20inj_V2,7483,6369,,,619,29,29,107441,166.5752,,,,,,,,,,1589787619,mbroz,1,- -,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,6,All ok,-2000,Detector off,-2000,Detector off,-1000,Not set,3,PRE OK. Problem with DDL of CPV.,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,3,C
297335,417,100_150ns_648Pb_620_619_52_36bpi_20inj_V2,7483,6369,,,619,29,29,353238,176.79579,,,0,,,,,,,1589787619,mbroz,1,- -,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,6,All ok,-1000,Not set,-1000,Not set,-1000,Not set,3,PRE OK. Problem with DDL of CPV.,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,3,C
297333,417,100_150ns_648Pb_620_619_52_36bpi_20inj_V2,7483,6369,,,619,29,29,81619,154.28923,,,,,,,,,,1589787619,mbroz,1,- -,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,6,All ok,-2000,Detector off,-2000,Detector off,-1000,Not set,3,PRE OK. Problem with DDL of CPV.,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,3,C
297332,417,100_150ns_648Pb_620_619_52_36bpi_20inj_V2,7483,6369,,,619,29,29,246084,163.83755,,,0,,,,,,,1601650826,germain,1,- -,-2000,Detector off,1,Detector was ON and running according to nominal specifications,40,PAR (time issue) in 1 or 2 SM due to PAR,-1000,Not set,-1000,Not set,6,All ok,-1000,Not set,-1000,Not set,-1000,Not set,3,PRE OK. Problem with DDL of CPV.,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,3,C
297331,417,100_150ns_648Pb_620_619_52_36bpi_20inj_V2,7483,6369,,,619,29,29,,,,,,,,,,,,1585573187,ebotta,1,- -,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-1000,Not set,-1000,Not set,3,C
297329,417,100_150ns_648Pb_620_619_52_36bpi_20inj_V2,7483,6369,,,619,29,29,,,,,,,,,,,,1552330164,LogbookSync,1,- -,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,1,A
297328,417,100_150ns_648Pb_620_619_52_36bpi_20inj_V2,7483,6369,,,619,29,29,,,,,,,,,,,,1585573187,ebotta,1,- -,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-1000,Not set,-1000,Not set,3,C
297326,417,100_150ns_648Pb_620_619_52_36bpi_20inj_V2,7483,6369,,,619,29,29,,,,,,,,,,,,1552333483,LogbookSync,1,- -,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,1,A
297325,417,100_150ns_648Pb_620_619_52_36bpi_20inj_V2,7483,6369,,,619,29,29,,,,,,,,,,,,1585573202,ebotta,1,- -,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,3,C
297324,417,100_150ns_648Pb_620_619_52_36bpi_20inj_V2,7483,6369,,,619,29,29,524254,214.41881,,,,,,,,,,1585573202,ebotta,1,- -,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,3,C
297323,417,100_150ns_648Pb_620_619_52_36bpi_20inj_V2,7483,6369,,,619,29,29,331255,239.86604,,,,,,,,,,1585573202,ebotta,1,- -,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,3,C
297322,417,100_150ns_648Pb_620_619_52_36bpi_20inj_V2,7483,6369,,,619,29,29,687096,226.68954,,,,,,,,,,1585573202,ebotta,1,- -,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,3,C
297321,417,100_150ns_648Pb_620_619_52_36bpi_20inj_V2,7483,6369,,,619,29,29,,,,,,,,,,,,1552333605,LogbookSync,1,- -,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,1,A
297319,417,100_150ns_648Pb_620_619_52_36bpi_20inj_V2,7483,6369,,,619,29,29,362207,206.85722,,,,,,,,,,1585573202,ebotta,1,- -,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,3,C
297317,417,100_150ns_648Pb_620_619_52_36bpi_20inj_V2,7483,6369,,,619,29,29,983603,169.29483,,,1651399,,,,,,,1589787617,mbroz,1,- -,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,6,All ok,-1000,Not set,-1000,Not set,-1,detector was ON, but output can not be trusted / is known to be not usable,3,PRE OK. Problem with DDL of CPV.,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,3,C
297315,417,100_150ns_648Pb_620_619_52_36bpi_20inj_V2,7483,6369,,,619,29,29,1907319,179.73228,,,3042683,,,,,,,1589787616,mbroz,1,- -,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,6,All ok,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,3,PRE OK. Problem with DDL of CPV.,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,3,C
297312,417,100_150ns_648Pb_620_619_52_36bpi_20inj_V2,7483,6369,,,619,29,29,572965,176.51418,,,925960,,,,,,,1589787616,mbroz,1,- -,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,6,All ok,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,3,PRE OK. Problem with DDL of CPV.,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,3,C
297311,417,100_150ns_648Pb_620_619_52_36bpi_20inj_V2,7483,6369,,,619,29,29,65344,127.1284,,,109473,,,,,,,1589787616,mbroz,1,- -,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,6,All ok,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,3,PRE OK. Problem with DDL of CPV.,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,3,C
297310,417,100_150ns_648Pb_620_619_52_36bpi_20inj_V2,7483,6369,,,619,29,29,175165,157.52248,,,259712,,,,,,,1589787616,mbroz,1,- -,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,6,All ok,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,3,PRE OK. Problem with DDL of CPV.,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,3,C
297278,421,75_150ns_733Pb_733_702_468_42bpi_20inj,7482,6369,,,702,31,31,139836,154.85715,,,232963,,,,,,,1589787616,mbroz,1,- -,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,6,All ok,-1000,Not set,-1000,Not set,-2000,Detector off,3,PRE OK. Problem with DDL of CPV.,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,3,C
297277,421,75_150ns_733Pb_733_702_468_42bpi_20inj,7482,6369,,,702,31,31,27811,53.07443,,,102986,,,,,,,1587982676,gvolpe,1,- -,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,6,All ok,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,3,C
297222,421,75_150ns_733Pb_733_702_468_42bpi_20inj,7481,6369,,,702,31,31,388856,167.178,,,660634,,,,,,,1589787616,mbroz,1,- -,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,6,All ok,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,3,C
297221,421,75_150ns_733Pb_733_702_468_42bpi_20inj,7481,6369,,,702,31,31,659046,174.07448,,,1087460,,,,,,,1589787616,mbroz,1,- -,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,6,All ok,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,3,PRE OK. Problem with DDL of CPV.,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,3,C
297219,421,75_150ns_733Pb_733_702_468_42bpi_20inj,7481,6369,,,702,31,31,2445487,173.93222,,,4053241,,,,,,,1589787616,mbroz,1,- -,-2000,Detector off,1,Detector was ON and running according to nominal specifications,44,OK but part of detector should be masked,-1000,Not set,-1000,Not set,6,All ok,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,3,PRE OK. Problem with DDL of CPV.,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,18,Bad only for PID. For all non-pid related studies it is fine.,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,3,C
297218,421,75_150ns_733Pb_733_702_468_42bpi_20inj,7481,6369,,,702,31,31,1505249,168.82559,,,2485104,,,,,,,1589787616,mbroz,1,- -,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,6,All ok,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,3,PRE OK. Problem with DDL of CPV.,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,3,C
297196,421,75_150ns_733Pb_733_702_468_42bpi_20inj,7480,6369,,,702,31,31,452506,146.82219,,,814823,,,,,,,1589787616,mbroz,1,- -,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,-1000,Not set,6,All ok,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,3,PRE OK. Problem with DDL of CPV.,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,3,C
297195,421,75_150ns_733Pb_733_702_468_42bpi_20inj,7480,6369,,,702,31,31,92695,140.2345,,,123661,,,,,,,1589787616,mbroz,1,- -,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,-1000,Not set,6,All ok,-1000,Not set,-1000,Not set,-1,detector was ON, but output can not be trusted / is known to be not usable,3,PRE OK. Problem with DDL of CPV.,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,3,C
297194,421,75_150ns_733Pb_733_702_468_42bpi_20inj,7480,6369,,,702,31,31,2309977,172.64403,,,4019002,,,,,,,1601650826,germain,1,- -,-2000,Detector off,1,Detector was ON and running according to nominal specifications,40,PAR (time issue) in 1 or 2 SM due to PAR,-1000,Not set,-1000,Not set,6,All ok,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,3,PRE OK. Problem with DDL of CPV.,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,18,Bad only for PID. For all non-pid related studies it is fine.,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,3,C
297193,421,75_150ns_733Pb_733_702_468_42bpi_20inj,7480,6369,,,702,31,31,1724231,168.74448,,,2943360,,,,,,,1589787616,mbroz,1,- -,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,6,All ok,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,3,PRE OK. Problem with DDL of CPV.,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,3,C
297133,421,75_150ns_733Pb_733_702_468_42bpi_20inj,7477,6369,,,702,31,31,335912,177.9195,,,445035,,,,,,,1589787615,mbroz,1,- -,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,6,All ok,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,3,PRE OK. Problem with DDL of CPV.,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,3,C
297132,421,75_150ns_733Pb_733_702_468_42bpi_20inj,7477,6369,,,702,31,31,653127,157.60786,,,1065965,,,,,,,1589787615,mbroz,1,- -,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,6,All ok,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,3,PRE OK. Problem with DDL of CPV.,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,3,C
297129,421,75_150ns_733Pb_733_702_468_42bpi_20inj,7477,6369,,,702,31,31,639393,171.78748,,,1067539,,,,,,,1589787615,mbroz,1,- -,-2000,Detector off,1,Detector was ON and running according to nominal specifications,-2000,Detector off,-2000,Detector off,-1000,Not set,6,All ok,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,3,PRE OK. Problem with DDL of CPV.,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,3,C
297128,421,75_150ns_733Pb_733_702_468_42bpi_20inj,7477,6369,,,702,31,31,529469,168.40617,,,911366,,,,,,,1589787615,mbroz,1,- -,-2000,Detector off,1,Detector was ON and running according to nominal specifications,-2000,Detector off,-2000,Detector off,-1000,Not set,6,All ok,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,3,PRE OK. Problem with DDL of CPV.,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,3,C
297124,421,75_150ns_733Pb_733_702_468_42bpi_20inj,7477,6369,,,702,31,31,135189,144.12474,,,241445,,,,,,,1589787615,mbroz,1,- -,-2000,Detector off,1,Detector was ON and running according to nominal specifications,-2000,Detector off,-1000,Not set,-1000,Not set,6,All ok,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,3,PRE OK. Problem with DDL of CPV.,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,5,Some sector(s) of the TRD are without data, the rest is ok,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,3,C
297123,421,75_150ns_733Pb_733_702_468_42bpi_20inj,7477,6369,,,702,31,31,771077,158.49475,,,1273456,,,,,,,1589787615,mbroz,1,- -,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,6,All ok,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,3,PRE OK. Problem with DDL of CPV.,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,5,Some sector(s) of the TRD are without data, the rest is ok,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,3,C
297119,421,75_150ns_733Pb_733_702_468_42bpi_20inj,7477,6369,,,702,31,31,599586,161.17903,,,1014924,,,,,,,1589787615,mbroz,1,- -,-2000,Detector off,1,Detector was ON and running according to nominal specifications,-2000,Detector off,-1000,Not set,-1000,Not set,6,All ok,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,3,PRE OK. Problem with DDL of CPV.,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,5,Some sector(s) of the TRD are without data, the rest is ok,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,3,C
297118,421,75_150ns_733Pb_733_702_468_42bpi_20inj,7477,6369,,,702,31,31,522148,159.72713,,,924793,,,,,,,1589787614,mbroz,1,- -,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,6,All ok,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,3,PRE OK. Problem with DDL of CPV.,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,5,Some sector(s) of the TRD are without data, the rest is ok,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,3,C
